comment,sentiment
"顯示更多噴漆呢?真係會衰 小心? 遲D會share多D相出黎如果唔係我地得個idea無野support都無人信個夢境係通常兩三點去天橋幫佢化妝。。。無哨所以先想轉行加上上次個夢係一出去就幾架狗車著曬燈唔知咩事。。。即走小心?呀安全第一無端端比狗咬 都唔好啦無錯！轉行穩陣留得青山在
#xx(#lm2
#pointing#pig
#yup#",1
"顯示更多噴漆呢?真係會衰 小心? 遲D會share多D相出黎如果唔係我地得個idea無野support都無人信個夢境係通常兩三點去天橋幫佢化妝。。。無哨所以先想轉行加上上次個夢係一出去就幾架狗車著曬燈唔知咩事。。。即走小心?呀安全第一無端端比狗咬 都唔好啦真 無啦啦俾人鎖48 勾張黃紙都on99所以我地做野一定會跟實我地?原則 兄弟?安全最緊要
#xx(#lm2
#pointing#pig",1
[sosad],0
推,1
"顯示更多噴漆呢?真係會衰 小心? 遲D會share多D相出黎如果唔係我地得個idea無野support都無人信個夢境係通常兩三點去天橋幫佢化妝。。。無哨所以先想轉行加上上次個夢係一出去就幾架狗車著曬燈唔知咩事。。。即走無錯，好多手足都觀望緊但我地會係可控?範圍內俾大家知最多咪拉人封艇 佢斷唔正我地告我唔到如果做文宣都要俾人掉落樓咁無計
#xx(#lm2
[sosad]",0
"顯示更多個夢境係通常兩三點去天橋幫佢化妝。。。無哨所以先想轉行加上上次個夢係一出去就幾架狗車著曬燈唔知咩事。。。即走小心?呀安全第一無端端比狗咬 都唔好啦真 無啦啦俾人鎖48 勾張黃紙都on99所以我地做野一定會跟實我地?原則 兄弟?安全最緊要Teamwork好緊要 可惜朋友住九龍
#xx(#lm2
#pointing#pig
#kill#",0
#good#,1
#touch#dog,0
推 有興趣,1
推 有興趣多謝支持 可以tg 我地,1
#yup##yup#,1
up,1
"各位手足晚安！聽日再吹
#zzz#dog",1
gogogo,1
"各位手足晚安！聽日再吹晚安
#zzz#dog
#hoho#
#hoho#",1
"各位手足晚安！聽日再吹早?啦快?休息下啦
#zzz#dog
#touch#dog
#wine#pig",1
今日有4位至少還押80日手足會上庭，跪求聲援https://lih.kg/1944875- 分享自 LIHKG 討論區,0
想了解你地組織多?背景，你地成立呢10年都係從事支援抗爭者同抗爭事務? 你地擺晒網站出來唔怕俾狗target?如果join你地，你地點判斷加入行動既手足係信得過?,0
推,1
Push,1
Pish,1
推,1
想了解你地組織多?背景，你地成立呢10年都係從事支援抗爭者同抗爭事務? 你地擺晒網站出來唔怕俾狗target?如果join你地，你地點判斷加入行動既手足係信得過?多謝手足你支持係我地網頁都有提 我地本身係幫年輕更生人士讀書我地?vision係提升更生人士?學歷同埋幫佢地就業都做左幾年 但因為錢銀?問題我地無做得好大但都叫培育左D大學畢業大專畢業出黎我地都會驚俾狗target 而且都預左但保護做文宣?手足係我地首要?任務我地有自己一套?方法去捉鬼 唔方便透露sorry,0
想了解你地組織多?背景，你地成立呢10年都係從事支援抗爭者同抗爭事務? 你地擺晒網站出來唔怕俾狗target?如果join你地，你地點判斷加入行動既手足係信得過?另外一樣值得一提我地依家專注做文科野 文宣有好多範但有D手足搵我地做D唔係我地capacity?野sorry 我地現階段合作唔到,0
推 支持做實事,1
"推 支持做實事多謝手足支持 like?FB同IG未呢
#touch#lm2",1
推見到可信就課金,1
推見到可信就課金多謝手足支持 可以follow我地IG同FB 會比較整齊D資訊,1
#kill#lm2,0
"仲唔訓兄弟
#kill#lm2
[sosad]",0
xx(,0
"多謝手足你關心我地會有保護自己?一套方法如果有一日我地係網絡世界消失左希望大家每年7月14上支香俾我地
xx(",0
幫你?推多?,1
"幫你?推多?thanks bro
#hoho#",1
推,1
熱門好似未見，再推,1
push,1
"想了解你地組織多?背景，你地成立呢10年都係從事支援抗爭者同抗爭事務? 你地擺晒網站出來唔怕俾狗target?如果join你地，你地點判斷加入行動既手足係信得過?多謝手足你支持係我地網頁都有提 我地本身係幫年輕更生人士讀書我地?vision係提升更生人士?學歷同埋幫佢地就業都做左幾年 但因為錢銀?問題我地無做得好大但都叫培育左D大學畢業大專畢業出黎我地都會驚俾狗target 而且都預左但保護做文宣?手足係我地首要?任務我地有自己一套?方法去捉鬼 唔方便透露sorry好多謝你咁熱心幫助我地手足，如果貴團隊可以搵到?比較知名既團體endorse (e.g. 621,星火)，會更好，可以俾到更大信心義工同募捐者",0
Push,1
推,1
"仲唔訓兄弟太早啦未到五點都未??
#kill#lm2
[sosad]
#haha#dog
#touch#dog",1
"多謝手足你關心我地會有保護自己?一套方法如果有一日我地係網絡世界消失左希望大家每年7月14上支香俾我地唔好咁講啦
xx(
#shocking#pig",0
"想了解你地組織多?背景，你地成立呢10年都係從事支援抗爭者同抗爭事務? 你地擺晒網站出來唔怕俾狗target?如果join你地，你地點判斷加入行動既手足係信得過?多謝手足你支持係我地網頁都有提 我地本身係幫年輕更生人士讀書我地?vision係提升更生人士?學歷同埋幫佢地就業都做左幾年 但因為錢銀?問題我地無做得好大但都叫培育左D大學畢業大專畢業出黎我地都會驚俾狗target 而且都預左但保護做文宣?手足係我地首要?任務我地有自己一套?方法去捉鬼 唔方便透露sorry好多謝你咁熱心幫助我地手足，如果貴團隊可以搵到?比較知名既團體endorse (e.g. 621,星火)，會更好，可以俾到更大信心義工同募捐者多謝你?意見 我地都係手兄 覆巢之下無完卵 大家加油搵D出名?團隊endorse或者cooperation都會考慮目前就專心用已經收到?捐款做好本份先我地相信做好我地要做?野 自然大家會支持",0
"熱門好似未見，再推係推極都唔上
[sosad]",0
"多謝手足你關心我地會有保護自己?一套方法如果有一日我地係網絡世界消失左希望大家每年7月14上支香俾我地唔好咁講啦好難講無人知周梓樂點解會死？陳彥霖點解會死？
xx(
#shocking#pig",0
"顯示更多多謝手足你關心我地會有保護自己?一套方法如果有一日我地係網絡世界消失左希望大家每年7月14上支香俾我地唔好咁講啦好難講無人知周梓樂點解會死？陳彥霖點解會死？你地要真係小心呀唔想再失去多一位手足呀
#shocking#pig
:-(
:-(",0
"顯示更多唔好咁講啦好難講無人知周梓樂點解會死？陳彥霖點解會死？你地要真係小心呀唔想再失去多一位手足呀無人知點樣先踩到條線可能我地鬼崇做 鬼崇死要掉都掉杜生落樓先啦
#shocking#pig
:-(
:-(
[sosad]
#yup#",0
"顯示更多好難講無人知周梓樂點解會死？陳彥霖點解會死？你地要真係小心呀唔想再失去多一位手足呀無人知點樣先踩到條線可能我地鬼崇做 鬼崇死要掉都掉杜生落樓先啦仲唔?
:-(
:-(
[sosad]
#yup#
[sosad]
#zzz#dog",0
#kill#lm2,0
同埋坦白講，雖然三個計劃都好值得支持，但始終要實行哂呢三個計劃，錢銀方面唔會係少數目，尤其係助學個方面，反而搵人搵資源做文宣就相對地容易。既然你話好易搵到你地，會唔會考慮私下搵一搵後生??手足（議員e.g Lester 甚至杜文澤）個?幫手做宣傳同endorse ?始終之前太多家長比?仆街呃錢......是咁的 助學呢個計劃我地一直有個行之有效?方案做緊 我地呢方面唔需要大家錢銀上支持 我地已經run?好幾年 只係將個重心轉去幫抗爭者我地依家主要r resource做文宣需要?錢銀少好多整一次文宣/連儂牆唔使用好多錢建議你地整一兩次先r 資源... 如果唔係你地個ig fb咩都無就問人?錢會令人感覺伏味好濃,0
#yo#lm2,1
#kill##kill##kill#,0
推,1
推,1
push,1
"btw你地個ig出多兩個post會靚?
??",1
推,1
推,1
#kill#lm2,0
"比你更窮
#yup#
#yup#
#yup#
:-(",0
:),1
"顯示更多加埋有時客串下?手足都十幾個一定要大學生呀有冇係新界區度做啊其實唔一定 如果唔夠人做又有資金 都想盡做最大問題係唔夠資金新界係我地大本營 多數都係新東港島撚待機中
#???#lm2",0
想幫手 除左捐錢之外可以點加入自己有同幾個frd落開街貼文宣 但樓主你有系統?既意思係點?即係你會組織?人再分配一隊一隊(eg:10人一隊)咁去貼?利申 大學畢業? 返緊工 ?文宣係自己係文具鋪/公司印,0
推,1
推,1
推,1
推,1
同埋坦白講，雖然三個計劃都好值得支持，但始終要實行哂呢三個計劃，錢銀方面唔會係少數目，尤其係助學個方面，反而搵人搵資源做文宣就相對地容易。既然你話好易搵到你地，會唔會考慮私下搵一搵後生??手足（議員e.g Lester 甚至杜文澤）個?幫手做宣傳同endorse ?始終之前太多家長比?仆街呃錢......是咁的 助學呢個計劃我地一直有個行之有效?方案做緊 我地呢方面唔需要大家錢銀上支持 我地已經run?好幾年 只係將個重心轉去幫抗爭者我地依家主要r resource做文宣需要?錢銀少好多整一次文宣/連儂牆唔使用好多錢建議你地整一兩次先r 資源... 如果唔係你地個ig fb咩都無就問人?錢會令人感覺伏味好濃非常認同 我地有?急進所以我地做?野即將全面進場但我地希望大家擺低文宣好易做低成本?概念我地?目標 係要更新全港?線下文宣網絡呢個工作一?都唔低成本 一?都唔簡單,0
"btw你地個ig出多兩個post會靚?收到好快有貨賣
??
#yup#",1
"顯示更多一定要大學生呀有冇係新界區度做啊其實唔一定 如果唔夠人做又有資金 都想盡做最大問題係唔夠資金新界係我地大本營 多數都係新東港島撚待機中多謝手足支持
#???#lm2
#:P#lm2",1
"想幫手 除左捐錢之外可以點加入自己有同幾個frd落開街貼文宣 但樓主你有系統?既意思係點?即係你會組織?人再分配一隊一隊(eg:10人一隊)咁去貼?利申 大學畢業? 返緊工 ?文宣係自己係文具鋪/公司印手足貼街招犯法架網上叫人貼街招都係犯法系統性指?係有一套恆常?機制去做無?我套野都run到無?上次做野?mary 多?呀terry 都會做到
#:)#dog
#:)#dog",1
push#yup#,1
pish,1
push,1
push,1
#fuck#,0
"顯示更多無錯，好多手足都觀望緊但我地會係可控?範圍內俾大家知最多咪拉人封艇 佢斷唔正我地告我唔到如果做文宣都要俾人掉落樓咁無計放心
[sosad]
#fuck#
#hoho#",0
#kill#lm2,0
推,1
"香港，早晨
#bang#lm2",1
推啊,1
"香港，早晨精神依家咁仲有無去做gym
#bang#lm2
#hoho#",1
#lick#lm2,1
"好支持樓主run緊果三個計劃想講下捐款果到 其實有電話號碼都已經可以用payme 只需綁定個銀行戶口就得 應該唔使website都做到 最多私下tg你?
#good#",1
#diu#lm2,0
"好支持樓主run緊果三個計劃想講下捐款果到 其實有電話號碼都已經可以用payme 只需綁定個銀行戶口就得 應該唔使website都做到 最多私下tg你?手足 多謝你?意見如果用payme現階段我地只可以直接用私人電話同身份咁樣就直接披露我地身份出黎Popo查到還佢地查到 俾人擺上藍絲暴徒網就另一回事
#good#
#haha#lm2",1
"好支持樓主run緊果三個計劃想講下捐款果到 其實有電話號碼都已經可以用payme 只需綁定個銀行戶口就得 應該唔使website都做到 最多私下tg你?手足 多謝你?意見如果用payme現階段我地只可以直接用私人電話同身份咁樣就直接披露我地身份出黎Popo查到還佢地查到 俾人擺上藍絲暴徒網就另一回事你地遲d會唔會考慮專登搞個捐款用既戶口同電話？
#good#
#haha#lm2",1
"好支持樓主run緊果三個計劃想講下捐款果到 其實有電話號碼都已經可以用payme 只需綁定個銀行戶口就得 應該唔使website都做到 最多私下tg你?手足 多謝你?意見如果用payme現階段我地只可以直接用私人電話同身份咁樣就直接披露我地身份出黎Popo查到還佢地查到 俾人擺上藍絲暴徒網就另一回事你地遲d會唔會考慮專登搞個捐款用既戶口同電話？暫時用住paypal先 我地資金有限 如果仲用黎做?minor野 對唔住捐錢俾我地?手足
#good#
#haha#lm2",0
push,1
"顯示更多手足 多謝你?意見如果用payme現階段我地只可以直接用私人電話同身份咁樣就直接披露我地身份出黎Popo查到還佢地查到 俾人擺上藍絲暴徒網就另一回事你地遲d會唔會考慮專登搞個捐款用既戶口同電話？暫時用住paypal先 我地資金有限 如果仲用黎做?minor野 對唔住捐錢俾我地?手足我唔係咁既意思 因為唔係人人都有credit card 有時想捐都冇得捐
#haha#lm2
[sosad]",0
"香港，早晨精神依家咁仲有無去做gym傷左膊頭休息埋依個星期復操！不過做住home workout先！有少小架餐加小小創意力 應該無問題
#bang#lm2
#hoho#
[sosad]
#good#",0
"顯示更多你地遲d會唔會考慮專登搞個捐款用既戶口同電話？暫時用住paypal先 我地資金有限 如果仲用黎做?minor野 對唔住捐錢俾我地?手足我唔係咁既意思 因為唔係人人都有credit card 有時想捐都冇得捐我地諗住正常都會有信用卡 咁真係要認真研究下 多謝你意見手足
[sosad]
#:O#lm2",0
push,1
"香港，早晨精神依家咁仲有無去做gym傷左膊頭休息埋依個星期復操！不過做住home workout先！有少小架餐加小小創意力 應該無問題咁咪手停口停
#bang#lm2
#hoho#
[sosad]
#good#",0
"pushthanks bro
#hoho#",1
"香港，早晨精神依家咁仲有無去做gym傷左膊頭休息埋依個星期復操！不過做住home workout先！有少小架餐加小小創意力 應該無問題咁唔小心呀創意力量同幻想會嚇你一跳
#bang#lm2
#hoho#
[sosad]
#good#
#upset#dog
#touch#dog",0
push,1
"push多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊
#touch#lm2",1
Push,1
"Push多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊
#touch#lm2",1
;-),1
周圍冇晒，真心sad推,0
推#drum#pig,0
"之前都有提過要查我地就算hide左都會查到防到普通人起我地就ok
;-)
#hoho#",1
周圍冇晒，真心sad推係呀 大家可以睇下我地其中一篇文宣對延續運動?重要性https://www.swallowlife.org/post/%E6%96%87%E5%AE%A3%E5%B0%8D%E5%BB%B6%E7%BA%8C%E6%8A%97%E7%88%AD%E7%9A%84%E9%87%8D%E8%A6%81%E6%80%A7-1-0希望可以幫手spread out我地?value出去我地IG都有post 可以幫手repost去自己story tag朋友睇,0
Pushhhh,1
"Pushhhh多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊
#touch#lm2",1
#oh#,0
"我地會盡量係我地?perspective驗證有好多手足問我地點證明我地唔係鬼sorry我地真係諗唔到點證明
#oh#
[sosad]",0
#drum#pig,0
#wine#pigxm,0
#good#,1
[slick],1
推,1
"我地會盡量係我地?perspective驗證有好多手足問我地點證明我地唔係鬼sorry我地真係諗唔到點證明我地驚過你地所以我地都係個句 會專注用現有?資源maximise做到?野先
#oh#
[sosad]
#good#
#cry#dog",0
:P,1
"我地會盡量係我地?perspective驗證有好多手足問我地點證明我地唔係鬼sorry我地真係諗唔到點證明我地都會向呢個方向做
#oh#
[sosad]
[slick]
#hoho#",1
[bouncer],0
#like#,1
@_@,0
push,1
push,1
#drum#pigxm,0
推！,1
"推！多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊
#touch#lm2",1
#good#,1
"多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊
#good#
#touch#lm2",1
"顯示更多我地會盡量係我地?perspective驗證有好多手足問我地點證明我地唔係鬼sorry我地真係諗唔到點證明我地都會向呢個方向做搵612 reminder啦
[sosad]
[slick]
#hoho#
:)",1
推,1
"顯示更多我地都會向呢個方向做搵612 reminder啦thanks for your suggestion bro
[slick]
#hoho#
:)
#hoho#",1
"推多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊
#touch#lm2",0
推,1
Pish,1
#touch#dog,1
幫手推,1
"推多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊
#touch#lm2",1
"Pish多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊
#touch#lm2",1
"幫手推多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊
#touch#lm2",1
#:P#lm2,1
"師兄唔洗返工？
#:P#lm2
#jable#lm2",1
:),1
"顯示更多精神依家咁仲有無去做gym傷左膊頭休息埋依個星期復操！不過做住home workout先！有少小架餐加小小創意力 應該無問題咁咪手停口停都係嫁！不過都準備緊考消防！
#hoho#
[sosad]
#good#",1
"師兄唔洗返工？唔使 做緊廢青
#:P#lm2
#jable#lm2
#sowhat#pig",0
"師兄唔洗返工？唔使 做緊廢青大家咁話
#:P#lm2
#jable#lm2
#sowhat#pig
#hoho#",1
#drum#pig#drum#pig#drum#pig,0
O:-),1
"顯示更多傷左膊頭休息埋依個星期復操！不過做住home workout先！有少小架餐加小小創意力 應該無問題咁咪手停口停都係嫁！不過都準備緊考消防！做消防好辛苦 真係唔係淨係為錢去做appreciate
[sosad]
#good#
#dance#pig",1
"顯示更多師兄唔洗返工？唔使 做緊廢青大家咁話休息是為了走更長的路男兒志在四方 最緊要搵到目標
#jable#lm2
#sowhat#pig
#hoho#",1
"顯示更多唔使 做緊廢青大家咁話休息是為了走更長的路男兒志在四方 最緊要搵到目標但係我搵唔到目標呀
#sowhat#pig
#hoho#
#haha#dog",1
"顯示更多咁咪手停口停都係嫁！不過都準備緊考消防！做消防好辛苦 真係唔係淨係為錢去做appreciate由細到大都想當兵！香港無兵當(唔好叫我去做狗)最有使命感又幫到人就得消防！加上細細個就鐘意同火玩遊戲
#dance#pig
#wet#lm2",1
"顯示更多大家咁話休息是為了走更長的路男兒志在四方 最緊要搵到目標但係我搵唔到目標呀有既！試下多?唔同既野，接觸下唔同事物就會發現自己興趣！再從中?目標
#hoho#
#haha#dog",1
唔該大家唔好淨係以為全香港人都睇連登你要推就1. push post2. copy link3. Share to others道理同 youtube CLS 一樣,0
"顯示更多大家咁話休息是為了走更長的路男兒志在四方 最緊要搵到目標但係我搵唔到目標呀好多人都係咁 安安穩穩咁過無話對與錯做人開心就夠
#hoho#
#haha#dog",1
"顯示更多都係嫁！不過都準備緊考消防！做消防好辛苦 真係唔係淨係為錢去做appreciate由細到大都想當兵！香港無兵當(唔好叫我去做狗)最有使命感又幫到人就得消防！加上細細個就鐘意同火玩遊戲去法國做傭兵
#dance#pig
#wet#lm2
#jable#lm2",1
push,1
"唔該大家唔好淨係以為全香港人都睇連登你要推就1. push post2. copy link3. Share to others道理同 youtube CLS 一樣認同 希望大家幫手支持下
#hoho#",1
認同你地既理念想加入幫手去支援被捕既手足,0
推,1
推,1
課金課金gogogo,1
認同你地既理念想加入幫手去支援被捕既手足關於服刑後手足?支援其實我地係呢到著墨比較少唔想大家out focus 而且大部份?手足court都未上完 刑期仲未拍落黎唔想俾大家覺得好似呃錢消費手足咁時機成熟我地會再推出黎講,0
"課金課金gogogo多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊
#touch#lm2",1
"推多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊
#touch#lm2",1
"顯示更多休息是為了走更長的路男兒志在四方 最緊要搵到目標但係我搵唔到目標呀好多人都係咁 安安穩穩咁過無話對與錯做人開心就夠唔係我都想翻個目標唔想成世仔 渾渾噩噩呀
#haha#dog
#aura#lm2",0
"推多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊好開心愈來愈多手足投入討論同幫推
#touch#lm2
#jable#lm2",1
"顯示更多但係我搵唔到目標呀好多人都係咁 安安穩穩咁過無話對與錯做人開心就夠唔係我都想翻個目標唔想成世仔 渾渾噩噩呀支持！有心從來唔怕遲！加油手足！
#haha#dog
#aura#lm2",1
"推多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊好開心愈來愈多手足投入討論同幫推一日未俾人掉落樓都要推呢個post希望我地?努力可以令到更多人知道文宣可以點做唔再係散修修咁做我地想?係將我地呢套做法推俾所有人 可以自己同圍內?兄弟做
#touch#lm2
#jable#lm2",1
"顯示更多但係我搵唔到目標呀好多人都係咁 安安穩穩咁過無話對與錯做人開心就夠唔係我都想翻個目標唔想成世仔 渾渾噩噩呀我相信我地呢一代人無邊個想成世on99咁打份工搵雞碎咁多做狗
#haha#dog
#aura#lm2",1
#kill#,0
"顯示更多好多人都係咁 安安穩穩咁過無話對與錯做人開心就夠唔係我都想翻個目標唔想成世仔 渾渾噩噩呀支持！有心從來唔怕遲！加油手足！巴打你考消防 都要加油呀幾時考呀
#aura#lm2
#cheerup#dog
#cheerup#dog",1
"顯示更多多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊好開心愈來愈多手足投入討論同幫推一日未俾人掉落樓都要推呢個post希望我地?努力可以令到更多人知道文宣可以點做唔再係散修修咁做我地想?係將我地呢套做法推俾所有人 可以自己同圍內?兄弟做人人出一分力！18區齊齊繼續文宣開花
#touch#lm2
#jable#lm2",1
"顯示更多唔係我都想翻個目標唔想成世仔 渾渾噩噩呀支持！有心從來唔怕遲！加油手足！巴打你考消防 都要加油呀幾時考呀6月考公務員試，之後再申請埋消防！希望12月入班！
#aura#lm2
#cheerup#dog
#cheerup#dog
#hoho#
#hoho#
#hoho#",1
"顯示更多好多人都係咁 安安穩穩咁過無話對與錯做人開心就夠唔係我都想翻個目標唔想成世仔 渾渾噩噩呀我相信我地呢一代人無邊個想成世on99咁打份工搵雞碎咁多做狗講得岩呀
#aura#lm2",1
推,1
"顯示更多支持！有心從來唔怕遲！加油手足！巴打你考消防 都要加油呀幾時考呀6月考公務員試，之後再申請埋消防！希望12月入班！加油呀你實得?
#cheerup#dog
#cheerup#dog
#hoho#
#hoho#
#hoho#
#yo#lm2",1
"顯示更多巴打你考消防 都要加油呀幾時考呀6月考公務員試，之後再申請埋消防！希望12月入班！加油呀你實得?承你貴言先 機會係留比有準備既人！一直都準備緊！我都希望你早日?到你既目標
#cheerup#dog
#cheerup#dog
#hoho#
#hoho#
#hoho#
#yo#lm2
#hoho#
#kill#lm2",0
"顯示更多6月考公務員試，之後再申請埋消防！希望12月入班！加油呀你實得?承你貴言先 機會係留比有準備既人！一直都準備緊！我都希望你早日?到你既目標加油兄弟 出去小心俾狗咬咬到你?話咩都唔洗做
#hoho#
#hoho#
#hoho#
#yo#lm2
#hoho#
#kill#lm2",0
push,1
push,1
#kill#lm2,0
:),1
支持，大家都幫手啦！,1
"顯示更多加油呀你實得?承你貴言先 機會係留比有準備既人！一直都準備緊！我都希望你早日?到你既目標加油兄弟 出去小心俾狗咬咬到你?話咩都唔洗做係！屋企人都叫我唔好，但係佢?知阻我唔到都係個句，有咩事自己負責但係你問我，前途係緊要，但係如果我唔做番?野，我將來會後悔，會責怪自己當年當日點解無出過一分力！所以又係個句兄弟爬山 各自努力 大家盡做！每個人做好自己個一part香港就會好唔同！
#yo#lm2
#hoho#
#kill#lm2",0
"窮人幫推
#adore#
#adore#
#adore#
#adore#
#adore#
#adore#
#adore#",1
push,1
推,1
推,1
#kill#,0
:~(,0
"多謝各位手足支持
#lick#lm2",1
"顯示更多承你貴言先 機會係留比有準備既人！一直都準備緊！我都希望你早日?到你既目標加油兄弟 出去小心俾狗咬咬到你?話咩都唔洗做係！屋企人都叫我唔好，但係佢?知阻我唔到都係個句，有咩事自己負責但係你問我，前途係緊要，但係如果我唔做番?野，我將來會後悔，會責怪自己當年當日點解無出過一分力！所以又係個句兄弟爬山 各自努力 大家盡做！每個人做好自己個一part香港就會好唔同！大丈夫有所為有所不為有?野你唔做 我唔做就無人做做人唔最緊要隨心
#hoho#
#kill#lm2",0
#drum#pig#drum#pig,0
push,1
"呢兩日都收到?手足?捐款 我地會努力?出街影人地貼?文宣俾大家睇
#hoho#",1
push,1
push,1
#kill#lm2,0
#jable#lm2,1
"大家唔支持都可以屌下我地倒不如（綠絲帶與泛綠有關）…https://petitions.whitehouse.gov/petition/us-nominate-dr-shih-c-chen-taiwan-doh-minister-new-chair-who
[sosad]",0
支持，文宣連農牆好重要,1
"顯示更多加油兄弟 出去小心俾狗咬咬到你?話咩都唔洗做係！屋企人都叫我唔好，但係佢?知阻我唔到都係個句，有咩事自己負責但係你問我，前途係緊要，但係如果我唔做番?野，我將來會後悔，會責怪自己當年當日點解無出過一分力！所以又係個句兄弟爬山 各自努力 大家盡做！每個人做好自己個一part香港就會好唔同！大丈夫有所為有所不為有?野你唔做 我唔做就無人做做人唔最緊要隨心最緊要對得住自己
[banghead]",0
#diu#lm2,0
"大家唔支持都可以屌下我地倒不如（綠絲帶與泛綠有關）…https://petitions.whitehouse.gov/petition/us-nominate-dr-shih-c-chen-taiwan-doh-minister-new-chair-whosigned
[sosad]",0
"支持，文宣連農牆好重要多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊
#touch#lm2",1
"顯示更多承你貴言先 機會係留比有準備既人！一直都準備緊！我都希望你早日?到你既目標加油兄弟 出去小心俾狗咬咬到你?話咩都唔洗做係！屋企人都叫我唔好，但係佢?知阻我唔到都係個句，有咩事自己負責但係你問我，前途係緊要，但係如果我唔做番?野，我將來會後悔，會責怪自己當年當日點解無出過一分力！所以又係個句兄弟爬山 各自努力 大家盡做！每個人做好自己個一part香港就會好唔同！小心d好你有個咁好?目標 唔好因為唔小心 比狗咬而冇得做啊
#hoho#
#kill#lm2
:-(",0
再推,1
推,1
"#:O#b
#:P#b
#:O#b
#:P#b",1
顯示更多加油兄弟 出去小心俾狗咬咬到你?話咩都唔洗做係！屋企人都叫我唔好，但係佢?知阻我唔到都係個句，有咩事自己負責但係你問我，前途係緊要，但係如果我唔做番?野，我將來會後悔，會責怪自己當年當日點解無出過一分力！所以又係個句兄弟爬山 各自努力 大家盡做！每個人做好自己個一part香港就會好唔同！大丈夫有所為有所不為有?野你唔做 我唔做就無人做做人唔最緊要隨心寧鳴而死 不默而生,0
Too long 好似read 曬手足加油,1
"顯示更多加油兄弟 出去小心俾狗咬咬到你?話咩都唔洗做係！屋企人都叫我唔好，但係佢?知阻我唔到都係個句，有咩事自己負責但係你問我，前途係緊要，但係如果我唔做番?野，我將來會後悔，會責怪自己當年當日點解無出過一分力！所以又係個句兄弟爬山 各自努力 大家盡做！每個人做好自己個一part香港就會好唔同！小心d好你有個咁好?目標 唔好因為唔小心 比狗咬而冇得做啊收到嫁喇手足大家一齊加油！
:-(
#kill#",0
"多謝手足們支持 快D follow我地FB同IG 可以最快收到我地?資訊
#touch#lm2",1
推推推,1
"推推推多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊
#touch#lm2",1
"其實個po有冇開錯台點解推極都推唔郁既
[sosad]",0
"其實個po有冇開錯台點解推極都推唔郁既已經擺時事台其他台?po都係死水
[sosad]
[sosad]",0
"其實個po有冇開錯台點解推極都推唔郁既唔夠多人討論
[sosad]
#think#lm2",0
#kill#lm2,0
#touch#dog,1
#yo#lm2,1
#touch#lm2,1
#lick#lm2,1
#:P#lm2,1
#sowhat#pig,0
屌屌屌,0
#:)#lm2,1
周圍貼先要人要錢要資源！線下文宣全港大行動 重建文宣網絡https://lih.kg/1942830- 分享自 LIHKG 討論區,0
#kill#,0
"屌屌屌我個十連呀
#haha#dog",0
#kill#lm2,0
#yo#lm2,1
#lick#lm2xm,1
#wet#lm2xm,1
#touch#lm2xm,1
#[sosick]#lm2xm,1
#eating#lm2xm,1
#bye#lm2xm,0
#diu#lm2xm,0
#jable#lm2xm,1
"Thx bro
#drum#pig",0
"屌屌屌我個十連呀
#haha#dog
:D",0
#touch#dog,0
"屌屌屌我個十連呀成功?啦
#haha#dog
:D
#mock#pig",1
屌屌屌,0
"顯示更多我個十連呀成功?啦多謝兩位手足成日幫手推po
#haha#dog
:D
#mock#pig
#[sosad]#lm2",0
"顯示更多成功?啦屌屌屌我都好鍾意?人十連?
:D
#mock#pig
#mock#pig",0
"顯示更多成功?啦多謝兩位手足成日幫手推po有用既post無人討論鳩茄post 無作用無建設性既post就咁撚多人吹水
:D
#mock#pig
#[sosad]#lm2
[censored]
#kill2#",0
港島撚觀望中,0
"顯示更多成功?啦多謝兩位手足成日幫手推po有用既post無人討論鳩茄post 無作用無建設性既post就咁撚多人吹水一齊?度吹水會唔會上熱門呢
#mock#pig
#[sosad]#lm2
[censored]
#kill2#
#think#lm2",0
推,1
"顯示更多多謝兩位手足成日幫手推po有用既post無人討論鳩茄post 無作用無建設性既post就咁撚多人吹水一齊?度吹水會唔會上熱門呢都吹左幾日，仲未上到人?個?鳩po 幾個鐘就上左
#[sosad]#lm2
[censored]
#kill2#
#think#lm2
[sosad]",0
